date,region,product,revenue,orders,support_tickets,churn_rate
2025-02-09,US-West,Enterprise,19217.05,4,6,0.0257
2025-02-09,US-West,Pro,6211.87,4,3,0.0281
2025-02-09,US-West,Basic,2149.88,3,5,0.0241
2025-02-09,Europe,Enterprise,18448.08,6,8,0.0238
2025-02-09,Europe,Pro,5409.06,1,4,0.0366
2025-02-09,Europe,Basic,1850.13,2,6,0.0371
2025-02-09,Asia,Enterprise,15159.33,2,3,0.034
2025-02-09,Asia,Pro,4613.74,1,3,0.0273
2025-02-09,Asia,Basic,1506.85,1,6,0.0298
2025-02-10,US-East,Enterprise,42827.75,10,5,0.0263
2025-02-10,US-East,Pro,13519.46,10,3,0.0312
2025-02-10,US-East,Basic,4317.18,8,10,0.0358
2025-02-10,US-West,Enterprise,35754.83,9,7,0.0272
2025-02-10,US-West,Pro,10544.63,10,7,0.0294
2025-02-10,US-West,Basic,3915.99,6,6,0.0171
2025-02-10,Europe,Enterprise,33429.29,7,9,0.0283
2025-02-10,Europe,Pro,9199.67,6,6,0.0362
2025-02-10,Europe,Basic,3137.31,6,5,0.0332
2025-02-10,Asia,Enterprise,23123.65,5,6,0.0344
2025-02-10,Asia,Pro,7422.64,5,5,0.0317
2025-02-10,Asia,Basic,2562.88,5,8,0.031
2025-02-11,US-East,Enterprise,39634.41,8,5,0.0322
2025-02-11,US-East,Pro,11704.92,8,5,0.029
2025-02-11,US-East,Basic,4391.85,8,3,0.042
2025-02-11,US-West,Enterprise,36932.42,7,3,0.022
2025-02-11,US-West,Pro,10485.88,5,4,0.0296
2025-02-11,US-West,Basic,3519.93,6,4,0.0335
2025-02-11,Europe,Enterprise,30008.89,3,2,0.038
2025-02-11,Europe,Pro,9980.15,8,6,0.0229
2025-02-11,Europe,Basic,3338.15,6,7,0.0369
2025-02-11,Asia,Enterprise,23498.43,5,9,0.0273
2025-02-11,Asia,Pro,7524.2,3,6,0.0223
2025-02-11,Asia,Basic,2540.21,4,5,0.0306
2025-02-12,US-East,Enterprise,44118.44,7,3,0.0366
2025-02-12,US-East,Pro,12685.18,10,9,0.0304
2025-02-12,US-East,Basic,4540.37,7,6,0.0251
2025-02-12,US-West,Enterprise,34369.19,9,7,0.0275
2025-02-12,US-West,Pro,10313.56,11,4,0.0277
2025-02-12,US-West,Basic,3445.92,5,7,0.0293
2025-02-12,Europe,Enterprise,31682.89,6,5,0.0345
2025-02-12,Europe,Pro,9623.84,7,7,0.0382
2025-02-12,Europe,Basic,3197.58,8,4,0.0311
2025-02-12,Asia,Enterprise,27277.79,1,4,0.0306
2025-02-12,Asia,Pro,8077.07,3,5,0.03
2025-02-12,Asia,Basic,2605.2,8,4,0.0283
2025-02-13,US-East,Enterprise,42673.67,6,4,0.032
2025-02-13,US-East,Pro,13034.56,11,10,0.0179
2025-02-13,US-East,Basic,3935.23,9,5,0.029
2025-02-13,US-West,Enterprise,34312.79,3,5,0.0304
2025-02-13,US-West,Pro,11398.36,7,3,0.0284
2025-02-13,US-West,Basic,3649.61,6,7,0.0218
2025-02-13,Europe,Enterprise,36201.45,7,8,0.0222
2025-02-13,Europe,Pro,9079.76,8,7,0.0283
2025-02-13,Europe,Basic,3242.68,10,9,0.0295
2025-02-13,Asia,Enterprise,24587.94,6,8,0.0286
2025-02-13,Asia,Pro,8471.95,6,3,0.0221
2025-02-13,Asia,Basic,2415.91,4,5,0.02
2025-02-14,US-East,Enterprise,43628.25,8,6,0.0375
2025-02-14,US-East,Pro,13292.29,9,3,0.0278
2025-02-14,US-East,Basic,4560.0,6,4,0.0382
2025-02-14,US-West,Enterprise,35241.42,5,6,0.0238
2025-02-14,US-West,Pro,10990.7,3,6,0.0214
2025-02-14,US-West,Basic,3488.01,9,8,0.0338
2025-02-14,Europe,Enterprise,33471.22,7,5,0.0347
2025-02-14,Europe,Pro,9769.06,10,4,0.0351
2025-02-14,Europe,Basic,3228.22,3,4,0.032
2025-02-14,Asia,Enterprise,26726.84,5,8,0.0284
2025-02-14,Asia,Pro,7778.39,4,4,0.035
2025-02-14,Asia,Basic,2663.67,1,5,0.0402
2025-02-15,US-East,Enterprise,25091.68,4,6,0.0255
2025-02-15,US-East,Pro,8130.87,2,4,0.0361
2025-02-15,US-East,Basic,2727.52,7,7,0.0294
2025-02-15,US-West,Enterprise,22927.43,4,5,0.0281
2025-02-15,US-West,Pro,6664.95,5,4,0.019
2025-02-15,US-West,Basic,2162.75,6,5,0.0363
2025-02-15,Europe,Enterprise,20380.0,4,6,0.0359
2025-02-15,Europe,Pro,5743.13,3,6,0.0325
2025-02-15,Europe,Basic,1920.2,6,5,0.0275
2025-02-15,Asia,Enterprise,15149.68,3,2,0.0269
2025-02-15,Asia,Pro,4953.22,3,4,0.0337
2025-02-15,Asia,Basic,1661.24,6,4,0.0326
2025-02-16,US-East,Enterprise,27056.46,6,6,0.0335
2025-02-16,US-East,Pro,8167.2,6,4,0.0322
2025-02-16,US-East,Basic,2440.32,5,5,0.0321
2025-02-16,US-West,Enterprise,21422.88,6,3,0.03
2025-02-16,US-West,Pro,6901.59,7,7,0.0221
2025-02-16,US-West,Basic,2251.59,4,6,0.0319
2025-02-16,Europe,Enterprise,19611.84,4,3,0.0368
2025-02-16,Europe,Pro,5736.09,1,4,0.0327
2025-02-16,Europe,Basic,1994.81,8,4,0.0349
2025-02-16,Asia,Enterprise,15485.94,5,9,0.0313
2025-02-16,Asia,Pro,4701.29,3,8,0.0319
2025-02-16,Asia,Basic,1602.7,3,6,0.0297
2025-02-17,US-East,Enterprise,46528.65,6,6,0.034
2025-02-17,US-East,Pro,12643.75,10,8,0.0239
2025-02-17,US-East,Basic,4276.6,7,6,0.0272
2025-02-17,US-West,Enterprise,38409.45,8,9,0.0251
2025-02-17,US-West,Pro,11364.73,3,10,0.0263
2025-02-17,US-West,Basic,3564.11,5,7,0.0357
2025-02-17,Europe,Enterprise,30632.3,10,2,0.0277
2025-02-17,Europe,Pro,10603.83,5,7,0.0339
2025-02-17,Europe,Basic,3316.63,8,7,0.0341
2025-02-17,Asia,Enterprise,26197.59,4,6,0.0369
2025-02-17,Asia,Pro,7952.39,5,5,0.0254
2025-02-17,Asia,Basic,2877.26,4,6,0.0334
2025-02-18,US-East,Enterprise,44932.92,5,4,0.0347
2025-02-18,US-East,Pro,13531.83,11,5,0.0378
2025-02-18,US-East,Basic,4546.65,11,4,0.0296
2025-02-18,US-West,Enterprise,37436.21,9,4,0.0326
2025-02-18,US-West,Pro,10266.01,8,10,0.027
2025-02-18,US-West,Basic,3808.24,8,3,0.0318
2025-02-18,Europe,Enterprise,36532.54,9,3,0.0336
2025-02-18,Europe,Pro,9845.31,8,3,0.0326
2025-02-18,Europe,Basic,3297.89,5,5,0.0315
2025-02-18,Asia,Enterprise,27358.6,3,8,0.0302
2025-02-18,Asia,Pro,8615.27,9,4,0.0288
2025-02-18,Asia,Basic,2557.71,4,6,0.0315
2025-02-19,US-East,Enterprise,44215.64,10,5,0.0368
2025-02-19,US-East,Pro,13111.09,8,10,0.0337
2025-02-19,US-East,Basic,4965.83,9,5,0.0294
2025-02-19,US-West,Enterprise,37589.03,7,3,0.0237
2025-02-19,US-West,Pro,9988.66,8,7,0.0371
2025-02-19,US-West,Basic,3632.08,8,4,0.0204
2025-02-19,Europe,Enterprise,32175.19,8,5,0.0334
2025-02-19,Europe,Pro,9722.64,3,5,0.0317
2025-02-19,Europe,Basic,3281.7,9,5,0.029
2025-02-19,Asia,Enterprise,25032.68,5,6,0.0329
2025-02-19,Asia,Pro,6825.16,9,5,0.0344
2025-02-19,Asia,Basic,2742.98,5,4,0.0293
2025-02-20,US-East,Enterprise,38146.15,7,3,0.0273
2025-02-20,US-East,Pro,13232.96,8,5,0.0363
2025-02-20,US-East,Basic,4308.96,8,5,0.0322
2025-02-20,US-West,Enterprise,35726.11,9,6,0.033
2025-02-20,US-West,Pro,10732.99,10,6,0.03
2025-02-20,US-West,Basic,3598.94,6,6,0.0252
2025-02-20,Europe,Enterprise,33892.78,8,4,0.0367
2025-02-20,Europe,Pro,8933.8,6,8,0.0343
2025-02-20,Europe,Basic,3556.61,7,6,0.0275
2025-02-20,Asia,Enterprise,24944.81,4,6,0.0288
2025-02-20,Asia,Pro,7881.56,7,6,0.041
2025-02-20,Asia,Basic,2784.29,3,7,0.0339
2025-02-21,US-East,Enterprise,46240.06,9,8,0.0267
2025-02-21,US-East,Pro,13019.3,6,7,0.0356
2025-02-21,US-East,Basic,4694.2,9,8,0.0304
2025-02-21,US-West,Enterprise,36702.32,13,5,0.0331
2025-02-21,US-West,Pro,11373.44,11,5,0.0251
2025-02-21,US-West,Basic,3577.83,9,7,0.0365
2025-02-21,Europe,Enterprise,32021.71,6,8,0.0291
2025-02-21,Europe,Pro,9090.75,10,8,0.0238
2025-02-21,Europe,Basic,3331.93,8,3,0.0346
2025-02-21,Asia,Enterprise,29059.51,4,6,0.0348
2025-02-21,Asia,Pro,7084.83,4,6,0.0284
2025-02-21,Asia,Basic,2732.48,5,5,0.0201
2025-02-22,US-East,Enterprise,23917.9,2,6,0.0241
2025-02-22,US-East,Pro,7842.4,6,8,0.0222
2025-02-22,US-East,Basic,2414.07,5,2,0.0348
2025-02-22,US-West,Enterprise,25078.3,4,5,0.0325
2025-02-22,US-West,Pro,6270.97,7,3,0.0262
2025-02-22,US-West,Basic,2254.34,6,7,0.0325
2025-02-22,Europe,Enterprise,19347.32,8,2,0.0332
2025-02-22,Europe,Pro,5943.43,1,6,0.0205
2025-02-22,Europe,Basic,1956.84,3,3,0.0286
2025-02-22,Asia,Enterprise,15847.67,3,7,0.0305
2025-02-22,Asia,Pro,4871.76,4,5,0.0352
2025-02-22,Asia,Basic,1553.59,4,2,0.0306
2025-02-23,US-East,Enterprise,27573.23,3,7,0.0306
2025-02-23,US-East,Pro,7621.48,2,4,0.03
2025-02-23,US-East,Basic,2756.86,7,5,0.0315
2025-02-23,US-West,Enterprise,21102.72,3,5,0.025
2025-02-23,US-West,Pro,6835.3,3,7,0.0254
2025-02-23,US-West,Basic,2448.88,3,7,0.0298
2025-02-23,Europe,Enterprise,19557.5,2,7,0.0305
2025-02-23,Europe,Pro,5644.2,3,4,0.032
2025-02-23,Europe,Basic,1904.69,5,5,0.0366
2025-02-23,Asia,Enterprise,16043.85,4,7,0.0276
2025-02-23,Asia,Pro,4934.17,2,7,0.0344
2025-02-23,Asia,Basic,1575.26,3,4,0.0333
2025-02-24,US-East,Enterprise,43298.34,5,3,0.0219
2025-02-24,US-East,Pro,14644.91,12,6,0.0261
2025-02-24,US-East,Basic,4299.18,10,4,0.0365
2025-02-24,US-West,Enterprise,42559.05,6,3,0.0335
2025-02-24,US-West,Pro,10473.72,4,5,0.0381
2025-02-24,US-West,Basic,3846.65,5,8,0.0368
2025-02-24,Europe,Enterprise,36597.48,8,7,0.0225
2025-02-24,Europe,Pro,9802.0,8,4,0.0263
2025-02-24,Europe,Basic,3215.8,5,7,0.0354
2025-02-24,Asia,Enterprise,26879.49,5,5,0.03
2025-02-24,Asia,Pro,7764.97,4,0,0.0361
2025-02-24,Asia,Basic,2635.59,3,6,0.0251
2025-02-25,US-East,Enterprise,43703.58,10,5,0.0284
2025-02-25,US-East,Pro,14460.05,9,11,0.019
2025-02-25,US-East,Basic,4045.72,7,4,0.0288
2025-02-25,US-West,Enterprise,37184.9,2,6,0.0235
2025-02-25,US-West,Pro,10719.66,7,10,0.0333
2025-02-25,US-West,Basic,3577.58,8,5,0.0292
2025-02-25,Europe,Enterprise,31558.44,7,4,0.0233
2025-02-25,Europe,Pro,8917.27,4,4,0.0308
2025-02-25,Europe,Basic,3517.82,4,6,0.0205
2025-02-25,Asia,Enterprise,27101.0,3,5,0.028
2025-02-25,Asia,Pro,7923.45,7,5,0.0281
2025-02-25,Asia,Basic,2404.89,3,7,0.0241
2025-02-26,US-East,Enterprise,42899.4,5,2,0.0234
2025-02-26,US-East,Pro,13916.97,10,5,0.0318
2025-02-26,US-East,Basic,4369.37,6,5,0.04
2025-02-26,US-West,Enterprise,40088.75,7,6,0.0276
2025-02-26,US-West,Pro,11357.27,8,7,0.0376
2025-02-26,US-West,Basic,3865.09,6,4,0.0275
2025-02-26,Europe,Enterprise,34501.85,2,8,0.0279
2025-02-26,Europe,Pro,10552.32,6,3,0.0404
2025-02-26,Europe,Basic,2979.32,9,5,0.0276
2025-02-26,Asia,Enterprise,27898.78,3,1,0.0173
2025-02-26,Asia,Pro,7940.39,5,6,0.0322
2025-02-26,Asia,Basic,2621.3,3,2,0.0361
2025-02-27,US-East,Enterprise,43096.21,7,6,0.0289
2025-02-27,US-East,Pro,12996.86,9,8,0.0381
2025-02-27,US-East,Basic,4200.73,10,9,0.0251
2025-02-27,US-West,Enterprise,38824.59,7,2,0.0332
2025-02-27,US-West,Pro,12017.32,7,6,0.0302
2025-02-27,US-West,Basic,3936.39,10,3,0.0335
2025-02-27,Europe,Enterprise,32996.8,5,4,0.0315
2025-02-27,Europe,Pro,9430.51,7,6,0.0402
2025-02-27,Europe,Basic,3556.56,10,2,0.0311
2025-02-27,Asia,Enterprise,27533.4,4,5,0.0256
2025-02-27,Asia,Pro,7476.25,6,1,0.0324
2025-02-27,Asia,Basic,2642.26,8,6,0.0269
2025-02-28,US-East,Enterprise,46394.38,12,6,0.0253
2025-02-28,US-East,Pro,12676.43,8,8,0.0309
2025-02-28,US-East,Basic,4325.04,10,7,0.0339
2025-02-28,US-West,Enterprise,37108.23,1,7,0.0368
2025-02-28,US-West,Pro,11377.92,9,6,0.0312
2025-02-28,US-West,Basic,3815.31,6,7,0.0333
2025-02-28,Europe,Enterprise,33749.81,1,7,0.0293
2025-02-28,Europe,Pro,10362.5,7,4,0.0244
2025-02-28,Europe,Basic,3579.89,6,4,0.0359
2025-02-28,Asia,Enterprise,29646.39,6,8,0.0307
2025-02-28,Asia,Pro,8041.96,6,2,0.0199
2025-02-28,Asia,Basic,2768.75,10,8,0.0272
2025-03-01,US-East,Enterprise,28195.54,6,8,0.0219
2025-03-01,US-East,Pro,7961.18,6,0,0.0248
2025-03-01,US-East,Basic,2643.18,2,5,0.0351
2025-03-01,US-West,Enterprise,22762.91,3,4,0.0286
2025-03-01,US-West,Pro,6465.08,5,6,0.0299
2025-03-01,US-West,Basic,2185.98,4,4,0.0238
2025-03-01,Europe,Enterprise,21257.99,2,3,0.0271
2025-03-01,Europe,Pro,6026.86,2,5,0.0399
2025-03-01,Europe,Basic,1969.52,2,7,0.0342
2025-03-01,Asia,Enterprise,15188.62,4,6,0.0303
2025-03-01,Asia,Pro,4939.11,3,3,0.0326
2025-03-01,Asia,Basic,1569.57,3,8,0.0288
2025-03-02,US-East,Enterprise,27523.93,6,4,0.0178
2025-03-02,US-East,Pro,8416.67,3,6,0.0309
2025-03-02,US-East,Basic,2965.22,4,3,0.0316
2025-03-02,US-West,Enterprise,23826.34,6,5,0.0389
2025-03-02,US-West,Pro,6413.74,8,6,0.0312
2025-03-02,US-West,Basic,2251.63,5,4,0.0251
2025-03-02,Europe,Enterprise,21446.76,1,4,0.0267
2025-03-02,Europe,Pro,5890.78,2,3,0.0281
2025-03-02,Europe,Basic,2163.87,2,5,0.0334
2025-03-02,Asia,Enterprise,15055.43,1,5,0.0384
2025-03-02,Asia,Pro,4541.38,1,5,0.0302
2025-03-02,Asia,Basic,1716.51,3,3,0.0174
2025-03-03,US-East,Enterprise,43337.28,7,8,0.0217
2025-03-03,US-East,Pro,12901.55,10,3,0.031
2025-03-03,US-East,Basic,4651.19,13,6,0.0334
2025-03-03,US-West,Enterprise,38881.13,10,4,0.032
2025-03-03,US-West,Pro,13240.5,9,7,0.0285
2025-03-03,US-West,Basic,3778.14,10,6,0.03
2025-03-03,Europe,Enterprise,34255.75,6,3,0.0327
2025-03-03,Europe,Pro,10644.96,6,7,0.033
2025-03-03,Europe,Basic,3547.13,9,5,0.0334
2025-03-03,Asia,Enterprise,24287.61,5,1,0.0268
2025-03-03,Asia,Pro,8840.62,7,4,0.0305
2025-03-03,Asia,Basic,2580.83,3,4,0.0388
2025-03-04,US-East,Enterprise,46741.61,9,3,0.025
2025-03-04,US-East,Pro,14009.53,11,5,0.0309
2025-03-04,US-East,Basic,4337.37,7,9,0.0324
2025-03-04,US-West,Enterprise,37023.85,11,9,0.031
2025-03-04,US-West,Pro,12228.87,5,1,0.0202
2025-03-04,US-West,Basic,3755.43,4,4,0.0279
2025-03-04,Europe,Enterprise,32918.7,6,5,0.0286
2025-03-04,Europe,Pro,11292.84,6,8,0.0305
2025-03-04,Europe,Basic,3472.07,9,7,0.0302
2025-03-04,Asia,Enterprise,28297.15,4,5,0.0419
2025-03-04,Asia,Pro,8429.34,2,9,0.0377
2025-03-04,Asia,Basic,2774.79,7,2,0.0307
2025-03-05,US-East,Enterprise,43923.58,8,7,0.032
2025-03-05,US-East,Pro,13869.8,10,3,0.0294
2025-03-05,US-East,Basic,4728.5,9,4,0.0255
2025-03-05,US-West,Enterprise,40884.48,12,6,0.0257
2025-03-05,US-West,Pro,10752.68,6,6,0.0377
2025-03-05,US-West,Basic,3731.11,9,6,0.0375
2025-03-05,Europe,Enterprise,32247.74,3,4,0.0276
2025-03-05,Europe,Pro,10252.66,6,4,0.0334
2025-03-05,Europe,Basic,3363.24,3,2,0.0261
2025-03-05,Asia,Enterprise,26210.3,6,2,0.0322
2025-03-05,Asia,Pro,7611.66,4,7,0.0282
2025-03-05,Asia,Basic,2974.78,7,3,0.0204
2025-03-06,US-East,Enterprise,50957.03,8,6,0.0321
2025-03-06,US-East,Pro,14550.72,9,1,0.0364
2025-03-06,US-East,Basic,4830.97,7,6,0.0226
2025-03-06,US-West,Enterprise,40945.4,5,2,0.0231
2025-03-06,US-West,Pro,13025.34,12,4,0.0408
2025-03-06,US-West,Basic,3532.83,6,5,0.0328
2025-03-06,Europe,Enterprise,33575.25,1,7,0.0277
2025-03-06,Europe,Pro,10973.53,9,3,0.0299
2025-03-06,Europe,Basic,3573.15,4,3,0.0257
2025-03-06,Asia,Enterprise,28270.08,6,8,0.0278
2025-03-06,Asia,Pro,9337.05,6,6,0.0317
2025-03-06,Asia,Basic,2613.8,5,4,0.0307
2025-03-07,US-East,Enterprise,46153.74,11,5,0.0295
2025-03-07,US-East,Pro,13049.26,7,4,0.0304
2025-03-07,US-East,Basic,4359.47,9,8,0.0248
2025-03-07,US-West,Enterprise,40453.09,10,8,0.0284
2025-03-07,US-West,Pro,11215.79,6,5,0.0306
2025-03-07,US-West,Basic,4060.78,10,5,0.0265
2025-03-07,Europe,Enterprise,35679.79,4,9,0.036
2025-03-07,Europe,Pro,10168.52,7,6,0.0223
2025-03-07,Europe,Basic,3568.03,6,4,0.0278
2025-03-07,Asia,Enterprise,30084.74,6,3,0.0271
2025-03-07,Asia,Pro,8680.16,7,6,0.0196
2025-03-07,Asia,Basic,2726.65,9,8,0.0223
2025-03-08,US-East,Enterprise,24946.07,4,2,0.0356
2025-03-08,US-East,Pro,8835.06,5,6,0.0355
2025-03-08,US-East,Basic,2942.62,6,5,0.0385
2025-03-08,US-West,Enterprise,23490.39,4,6,0.0378
2025-03-08,US-West,Pro,7101.18,2,4,0.0337
2025-03-08,US-West,Basic,2270.25,5,5,0.0304
2025-03-08,Europe,Enterprise,20087.79,3,4,0.0325
2025-03-08,Europe,Pro,6158.0,1,6,0.0259
2025-03-08,Europe,Basic,1929.34,1,6,0.0307
2025-03-08,Asia,Enterprise,16340.65,1,6,0.0286
2025-03-08,Asia,Pro,4873.92,2,6,0.0225
2025-03-08,Asia,Basic,1577.75,1,3,0.035
2025-03-09,US-East,Enterprise,27547.87,6,3,0.0258
2025-03-09,US-East,Pro,8133.22,6,2,0.0267
2025-03-09,US-East,Basic,3175.6,6,5,0.0286
2025-03-09,US-West,Enterprise,24503.96,1,4,0.0338
2025-03-09,US-West,Pro,7226.81,7,5,0.035
2025-03-09,US-West,Basic,2500.99,4,8,0.0282
2025-03-09,Europe,Enterprise,19514.5,7,6,0.0239
2025-03-09,Europe,Pro,6696.13,7,2,0.0344
2025-03-09,Europe,Basic,2145.09,9,4,0.0282
2025-03-09,Asia,Enterprise,17341.62,5,2,0.0314
2025-03-09,Asia,Pro,5126.01,3,5,0.0289
2025-03-09,Asia,Basic,1672.58,4,3,0.0328
2025-03-10,US-East,Enterprise,45234.47,8,5,0.0222
2025-03-10,US-East,Pro,15030.75,11,7,0.028
2025-03-10,US-East,Basic,4613.85,9,14,0.0293
2025-03-10,US-West,Enterprise,36885.4,11,5,0.0277
2025-03-10,US-West,Pro,11998.44,4,3,0.0287
2025-03-10,US-West,Basic,3644.59,10,5,0.0305
2025-03-10,Europe,Enterprise,37408.34,6,5,0.0236
2025-03-10,Europe,Pro,10484.78,8,5,0.0321
2025-03-10,Europe,Basic,3347.59,7,13,0.0181
2025-03-10,Asia,Enterprise,28146.48,6,3,0.0298
2025-03-10,Asia,Pro,8519.58,8,5,0.028
2025-03-10,Asia,Basic,2681.52,3,5,0.028
2025-03-11,US-East,Enterprise,45699.0,9,6,0.0331
2025-03-11,US-East,Pro,15253.52,11,6,0.0354
2025-03-11,US-East,Basic,4636.53,9,9,0.0264
2025-03-11,US-West,Enterprise,37799.98,5,6,0.0289
2025-03-11,US-West,Pro,11974.78,7,6,0.0284
2025-03-11,US-West,Basic,4016.22,9,6,0.0297
2025-03-11,Europe,Enterprise,33024.71,4,3,0.0339
2025-03-11,Europe,Pro,10584.52,5,9,0.0271
2025-03-11,Europe,Basic,3294.11,6,3,0.0334
2025-03-11,Asia,Enterprise,29471.4,7,4,0.0312
2025-03-11,Asia,Pro,8832.39,5,9,0.0248
2025-03-11,Asia,Basic,3047.01,9,6,0.0256
2025-03-12,US-East,Enterprise,46693.86,11,8,0.0252
2025-03-12,US-East,Pro,14399.88,8,9,0.0291
2025-03-12,US-East,Basic,4870.5,9,9,0.0189
2025-03-12,US-West,Enterprise,37446.33,5,9,0.0341
2025-03-12,US-West,Pro,12647.76,8,3,0.0349
2025-03-12,US-West,Basic,3751.8,5,3,0.0334
2025-03-12,Europe,Enterprise,34739.22,9,7,0.0257
2025-03-12,Europe,Pro,10460.54,5,4,0.0335
2025-03-12,Europe,Basic,3805.97,2,4,0.03
2025-03-12,Asia,Enterprise,27309.37,9,6,0.0392
2025-03-12,Asia,Pro,8057.95,4,3,0.0276
2025-03-12,Asia,Basic,2872.02,2,3,0.0353
2025-03-13,US-East,Enterprise,46245.9,6,2,0.0422
2025-03-13,US-East,Pro,14393.09,9,7,0.0324
2025-03-13,US-East,Basic,4700.32,12,8,0.0335
2025-03-13,US-West,Enterprise,40608.66,4,6,0.0298
2025-03-13,US-West,Pro,11165.95,5,6,0.0385
2025-03-13,US-West,Basic,4299.16,5,3,0.0205
2025-03-13,Europe,Enterprise,35619.27,5,5,0.0246
2025-03-13,Europe,Pro,10225.52,6,7,0.03
2025-03-13,Europe,Basic,3428.31,5,6,0.0266
2025-03-13,Asia,Enterprise,29809.12,8,7,0.0236
2025-03-13,Asia,Pro,8633.84,4,4,0.0379
2025-03-13,Asia,Basic,2797.2,5,6,0.0215
2025-03-14,US-East,Enterprise,46103.06,6,8,0.035
2025-03-14,US-East,Pro,13193.46,6,6,0.022
2025-03-14,US-East,Basic,5339.78,10,6,0.0312
2025-03-14,US-West,Enterprise,40295.14,6,3,0.0397
2025-03-14,US-West,Pro,11902.02,11,2,0.0396
2025-03-14,US-West,Basic,4237.88,11,4,0.0301
2025-03-14,Europe,Enterprise,38762.3,9,4,0.0286
2025-03-14,Europe,Pro,10244.87,4,3,0.0272
2025-03-14,Europe,Basic,3637.54,9,7,0.0339
2025-03-14,Asia,Enterprise,25756.43,6,12,0.0288
2025-03-14,Asia,Pro,9432.24,1,4,0.0357
2025-03-14,Asia,Basic,2883.37,6,5,0.0244
2025-03-15,US-East,Enterprise,10177.57,3,20,0.0186
2025-03-15,US-East,Pro,8177.46,6,6,0.0279
2025-03-15,US-East,Basic,2566.04,6,8,0.0398
2025-03-15,US-West,Enterprise,24941.24,8,3,0.033
2025-03-15,US-West,Pro,7094.87,4,8,0.0287
2025-03-15,US-West,Basic,2414.73,2,6,0.0374
2025-03-15,Europe,Enterprise,21423.08,1,6,0.04
2025-03-15,Europe,Pro,6069.37,1,5,0.0249
2025-03-15,Europe,Basic,1993.79,5,6,0.0366
2025-03-15,Asia,Enterprise,16213.52,5,6,0.0278
2025-03-15,Asia,Pro,5030.17,1,4,0.031
2025-03-15,Asia,Basic,1813.57,3,5,0.0291
2025-03-16,US-East,Enterprise,27716.34,8,4,0.0277
2025-03-16,US-East,Pro,9194.4,1,7,0.0315
2025-03-16,US-East,Basic,2736.11,7,5,0.0299
2025-03-16,US-West,Enterprise,23252.17,4,5,0.0395
2025-03-16,US-West,Pro,7027.59,6,4,0.0336
2025-03-16,US-West,Basic,2307.13,4,12,0.0334
2025-03-16,Europe,Enterprise,21254.61,5,9,0.0289
2025-03-16,Europe,Pro,5758.08,1,6,0.0385
2025-03-16,Europe,Basic,2253.24,1,4,0.0382
2025-03-16,Asia,Enterprise,18001.99,5,8,0.029
2025-03-16,Asia,Pro,5300.54,2,1,0.0257
2025-03-16,Asia,Basic,1653.14,4,1,0.0269
2025-03-17,US-East,Enterprise,43048.71,5,5,0.0336
2025-03-17,US-East,Pro,15583.66,10,10,0.0332
2025-03-17,US-East,Basic,4683.98,9,5,0.0344
2025-03-17,US-West,Enterprise,45380.84,10,8,0.0286
2025-03-17,US-West,Pro,11670.93,10,1,0.0398
2025-03-17,US-West,Basic,4039.21,10,8,0.0247
2025-03-17,Europe,Enterprise,33343.28,8,5,0.0293
2025-03-17,Europe,Pro,10137.99,10,4,0.0304
2025-03-17,Europe,Basic,3490.6,5,6,0.0279
2025-03-17,Asia,Enterprise,28620.1,5,8,0.0261
2025-03-17,Asia,Pro,9831.54,8,9,0.0301
2025-03-17,Asia,Basic,3029.73,4,4,0.0321
2025-03-18,US-East,Enterprise,50945.03,8,6,0.0315
2025-03-18,US-East,Pro,14168.63,7,8,0.0397
2025-03-18,US-East,Basic,4590.37,12,9,0.0319
2025-03-18,US-West,Enterprise,42443.73,10,4,0.0283
2025-03-18,US-West,Pro,12451.63,9,6,0.0328
2025-03-18,US-West,Basic,4182.24,11,3,0.032
2025-03-18,Europe,Enterprise,37298.08,5,3,0.0334
2025-03-18,Europe,Pro,9828.74,7,9,0.0188
2025-03-18,Europe,Basic,3422.9,1,2,0.021
2025-03-18,Asia,Enterprise,29442.18,5,4,0.0241
2025-03-18,Asia,Pro,9100.24,7,3,0.031
2025-03-18,Asia,Basic,2620.97,6,10,0.0302
2025-03-19,US-East,Enterprise,45399.62,11,4,0.0259
2025-03-19,US-East,Pro,14771.29,9,5,0.0281
2025-03-19,US-East,Basic,4665.58,5,4,0.0347
2025-03-19,US-West,Enterprise,40133.13,5,4,0.0364
2025-03-19,US-West,Pro,12243.23,9,10,0.0283
2025-03-19,US-West,Basic,3947.8,10,3,0.0323
2025-03-19,Europe,Enterprise,35486.38,5,3,0.0274
2025-03-19,Europe,Pro,11934.56,2,8,0.0291
2025-03-19,Europe,Basic,3320.82,8,4,0.0241
2025-03-19,Asia,Enterprise,29443.35,9,6,0.0288
2025-03-19,Asia,Pro,9052.66,5,5,0.0286
2025-03-19,Asia,Basic,3041.29,10,4,0.0255
2025-03-20,US-East,Enterprise,47079.7,5,3,0.033
2025-03-20,US-East,Pro,14406.5,11,7,0.0367
2025-03-20,US-East,Basic,4894.08,13,7,0.0223
2025-03-20,US-West,Enterprise,38592.1,9,3,0.0344
2025-03-20,US-West,Pro,12050.14,5,6,0.0298
2025-03-20,US-West,Basic,3607.86,4,3,0.0263
2025-03-20,Europe,Enterprise,36313.32,6,8,0.032
